shap_Gender,shap_Scholarship holder,shap_Debtor,shap_Tuition fees up to date,shap_Displaced,shap_Educational special needs,shap_International,shap_Application mode,shap_Course,shap_Previous qualification,shap_Mother's qualification,shap_Father's qualification,shap_Mother's occupation,shap_Father's occupation,shap_Nacionality,shap_Age at enrollment,shap_Previous qualification (grade),shap_Admission grade,shap_Curricular units 1st sem (credited),shap_Curricular units 1st sem (enrolled),shap_Curricular units 1st sem (evaluations),shap_Curricular units 1st sem (approved),shap_Curricular units 1st sem (grade),shap_Curricular units 1st sem (without evaluations),shap_Curricular units 2nd sem (credited),shap_Curricular units 2nd sem (enrolled),shap_Curricular units 2nd sem (evaluations),shap_Curricular units 2nd sem (approved),shap_Curricular units 2nd sem (grade),shap_Curricular units 2nd sem (without evaluations),shap_Unemployment rate,shap_Inflation rate,shap_GDP,shap_Approval_Rate_Sem1,shap_Approval_Rate_Sem2,shap_Grade_Drop,shap_Total_Units_Failed,shap_Total_Units_Approved,shap_Avg_Grade,shap_Approval_Rate_Trend,shap_Financial_Risk_Score,shap_Scholarship_Debtor,shap_Total_Evaluations,shap_Enrollment_Drop,shap_Mature_Student,risk_score
0.052777,0.0429075,-0.040254284,2.341757,-0.009095365,0.0009072586,0.001500485,0.16570894,-0.3728525,-0.03436515,-0.17961667,-0.040534634,-0.0137374895,-0.196896,0.0028423807,-0.15706256,0.0679192,0.08105378,-0.015520711,0.038405955,0.043976955,-0.09080084,0.07504965,-0.0008958682,-0.0072533614,0.026288047,0.049355395,0.3956812,0.12741718,0.0007541635,-0.015653092,0.029529685,0.03507069,-0.4016009,0.998724,0.5150565,0.594392,0.053961482,0.15022631,0.13800539,0.25344148,0.0011367216,-0.008180888,-0.0051427796,-0.00012893077,0.99121714
0.014523418,0.13211523,0.010390947,-0.2795341,-0.12094133,0.0006882144,0.0014455948,0.0981659,0.41900817,-0.024422368,-0.123449855,0.00952782,0.033373173,-0.08860836,-0.0022886626,-0.10933963,-0.19571799,0.26952946,-0.00759052,0.15484676,0.17186819,0.08767324,0.076220565,-0.00836346,-0.008889384,0.05111691,0.78842336,0.47314012,0.20206381,0.007562721,0.25581768,0.2700564,-0.21873479,0.26199862,1.4781373,-0.004434348,1.274346,0.064733654,0.08676825,-0.09246409,0.04292704,1.7654856e-05,0.2950113,0.0020149956,-0.0010110068,0.9969195
-0.044634294,0.12872416,0.124168925,3.0303214,-0.040720787,0.00075096544,0.0036143705,0.20379402,-0.052273862,-0.024189433,-0.0038236962,0.06888573,0.08348639,-0.073363096,0.005399414,-0.22377756,0.082532,0.2023336,-0.007954046,0.008447509,-0.0645731,0.05348882,0.010908493,-0.003801767,-0.012596546,-0.022110526,0.00825965,0.054721568,0.008943747,0.0013837413,0.09597636,0.12846416,-0.0847648,0.2778706,0.30590063,-0.060848307,0.00637608,0.08730815,0.09419352,-0.12139776,0.17740929,0.0022374887,0.07830594,-0.0032476792,0.0043106116,0.9892953
-0.025125992,0.07445272,0.06138164,1.8511103,-0.017582403,0.0005196446,0.0040947595,-0.25217563,-0.102734625,-0.05695152,-0.17757131,-0.08113789,-0.0014299849,0.0081938375,0.006728592,-0.20592414,-0.5457563,-0.09949283,-0.0032529596,-0.07988622,-0.2722619,-0.3806825,0.07405332,-0.0076410114,-0.01683221,0.014051301,-0.12332335,-0.08243877,0.03572797,-0.0027408698,-0.0481671,-0.9092254,0.0140650375,-0.18159486,0.120879486,-0.18054278,-0.19070086,-0.34107554,-0.082908176,0.10319063,0.15022637,0.00055650447,-0.33341256,-0.05966372,0.0072475104,0.09080213
-0.008721175,-0.49299842,-0.039457146,-0.4376283,0.06001359,0.0007435163,0.00022909732,0.10782987,0.019969875,-0.02778513,-0.10447876,0.13657813,-0.15101315,-0.041222237,-0.00018992386,-0.039030455,-0.20648153,0.15418337,-0.021274935,-0.061563294,0.14012675,-0.15040447,-0.062297583,-0.020501727,-0.019994566,0.015365255,0.018357873,-0.3450225,-0.063605934,0.00021628325,-0.5047239,-0.41566506,-0.02600963,-0.17779772,-0.86801904,-0.19479926,-0.38356692,-0.15744314,-0.09225911,-0.26645294,-0.024452163,-0.00024877413,0.037598155,-0.018652443,0.0011325282,0.009017351
-0.005491684,0.049436472,0.055886056,-0.20156652,-0.009423961,0.00072752446,0.0010119688,0.054568168,-0.3013495,-0.04314709,-0.11651251,0.017480073,-0.022322176,0.14530921,-0.0033900132,0.14961888,-0.03299402,-0.6267399,-0.0141655225,0.055369664,-0.13422339,0.1354852,-0.05312347,-0.006233074,-0.011247814,0.060608797,-0.0045603933,0.37650064,0.08507534,0.0040864637,-0.2747413,0.1477631,-0.2526576,0.3159564,1.4277349,0.32485047,0.9541668,0.11428016,0.11890997,0.45701626,0.03548813,-4.434802e-05,-0.04973053,-0.0042592133,0.0036854672,0.9504978
-0.009364821,0.11692513,-0.051835123,-0.34390512,0.119677104,0.0010621282,0.0005591459,0.06730765,-0.49338895,-0.020823304,-0.26960048,0.069226615,0.026074955,0.5200608,-0.0013339521,-0.23496605,-0.08532924,-0.20330982,-0.029173775,0.05802344,0.06283565,-0.124664076,0.0058747884,-0.0032678293,-0.010596658,0.037830006,-0.0029435593,-0.31695426,-0.033412922,0.002422902,-0.28624538,0.045541942,-0.09469918,-0.37146157,-1.3000002,-0.08160972,-0.35187775,-0.027948983,-0.041350376,-0.2821304,-0.03190589,-0.0006230066,0.00073355186,-0.013381229,0.0034085459,0.018915674
-0.036906656,-0.7939665,-0.042683106,-0.46204215,-0.24775279,0.00053005305,0.0002816897,-0.07365625,0.119491465,-0.020056985,-0.1929004,-0.16582267,-0.19300218,-0.03439742,0.0008312899,-0.15684195,-0.06577678,-0.08409544,-0.017007753,0.03489119,0.14095269,-0.15475152,0.025032578,-0.012835998,-0.017225975,0.02466465,0.07152936,-0.266796,-0.07824374,0.0010505596,0.14632602,-0.08436712,0.11556743,-0.42814258,-1.2630473,-0.15809712,-0.3704214,-0.0872915,-0.16519041,-0.3154063,-0.033064786,-0.0006771569,0.065152586,-0.0133559285,7.65279e-05,0.0051809587
-0.02565266,0.10715761,-0.009341477,-0.47767013,0.029127784,0.00052110443,0.0009338296,-0.13969037,-0.44593194,-0.054930005,-0.32393122,0.020348243,0.15016389,0.06785592,-0.004654928,0.04932292,0.18917172,-0.2862073,-0.012241194,0.023609081,-0.24696858,0.14937015,0.0145971,-0.0016392199,-0.01423229,-0.0044968533,-0.27631766,0.34054825,-0.076511644,0.0027415724,-0.15606284,-0.60909665,-0.080156654,0.3058611,0.98747385,-0.12242215,0.64876056,0.100916415,-0.023253351,0.33242044,-0.023740528,-4.6150475e-05,-0.17183553,-0.017971782,0.0012482391,0.4872582
0.030246848,0.10895232,0.0062926905,-0.37672678,0.02339127,0.000773643,0.0012775937,0.036311053,0.13196209,-0.04470597,0.16286613,0.13626368,-0.04242258,-0.014811917,-0.0006118136,0.11089715,-0.18089549,0.12143576,-0.013112735,-0.01029231,0.09065883,0.11104972,0.05374253,-0.0057691843,-0.008808404,-0.010376242,0.07344246,0.43903562,0.15667325,0.0073471805,-0.67841613,-0.0687392,0.07964424,0.3332825,1.3788044,-0.14961646,0.9052408,0.11602499,0.113249764,-0.18629394,2.242854e-06,-5.805555e-05,0.054368474,-0.005426942,0.0019452632,0.95346826
0.020807091,0.09753481,0.0048742206,-0.30709857,0.019181544,0.0007326701,0.0014757703,-0.24809882,0.53431666,-0.046226874,-0.14957564,0.01927522,0.03104618,-0.35661918,-0.0033115656,-0.11173385,-0.082409374,0.19889823,-0.0071364897,0.16066673,0.16564935,0.08601496,0.024387665,-0.010390608,-0.008183837,0.054305412,0.70249885,0.45619133,0.22328453,0.008246518,0.167704,0.11662152,-0.119635254,0.23049086,1.3123057,0.017888825,1.448012,0.06998441,0.08303834,-0.07399831,0.021320354,9.528597e-05,0.219175,0.0009111474,-0.0037645672,0.9933113
-0.016577374,0.15805797,-0.040499944,-0.40712327,0.07981834,0.0006746185,0.0010557813,-0.037245233,0.1186429,-0.023177117,-0.15788831,-0.046696257,-0.1893344,0.04180547,0.002279048,-0.08432823,-0.103323355,0.1396916,-0.025428614,-0.12117579,0.14040563,-0.15097153,-0.043201305,-0.013072652,-0.015373362,-0.030232541,-0.115592614,-0.33991817,-0.06655145,-0.0031861945,0.0808686,-0.5698172,0.18105145,-0.21007363,-1.0418261,-0.13474567,-0.4416478,-0.0716561,-0.111608915,-0.27837345,-0.03978309,-0.00039106677,0.02994302,-0.008341613,0.0002783694,0.019213986
0.011980487,0.069279596,0.039905533,-0.22732626,-0.009303763,0.0006992785,0.0006579619,0.074071296,0.36315703,0.10004312,-0.18268874,-0.06420595,-0.007341862,0.009931287,-0.004203549,0.41359437,-0.00505029,-0.3858246,-0.011385477,0.086585104,0.24605125,0.07107084,0.06782981,-0.01111621,-0.011659829,0.002773685,0.72918725,0.37973663,0.14290291,0.0064390954,-0.24426082,0.08193687,-0.35862598,0.25620165,1.264213,-0.022830963,0.99053055,0.07332154,0.10439914,-0.08682187,0.028517753,3.1936703e-05,0.2639012,-0.0010536765,0.0077724666,0.98641217
-0.014805239,0.16757774,-0.034769714,-0.44110468,0.08676557,0.00065312616,0.0009264652,0.16096179,0.10838515,-0.010603366,0.21559516,-0.050985143,-0.0214451,-0.20592815,0.002333234,-0.062343262,-0.010380503,-0.08785971,-0.024674587,-0.09606481,0.1570788,-0.16860977,-0.06679768,-0.0113611175,-0.012849697,-0.051703937,-0.17769463,-0.36897302,-0.12043501,0.00024651055,-0.30145812,-0.27613395,0.0020633289,-0.57330763,-1.3121232,-0.035761684,-0.2667074,-0.14590776,-0.16018704,-0.23058122,-0.02718936,-0.0008405149,0.03647832,-0.013934501,0.0015607639,0.011997111
0.04845256,0.12853226,0.010060601,-0.2687274,-0.030743232,0.00046963862,0.0012550051,-0.10798408,0.12221547,0.24482758,0.085321486,0.03790171,0.07237048,-0.2791353,-0.0017794375,0.39216247,-0.06646889,-0.039014075,-0.008533429,0.11523416,0.13373518,0.08190947,0.014699183,-0.0074056447,-0.0099560665,-0.00081180537,0.65122634,0.41517714,0.17014255,0.002344106,0.18730295,-0.10650875,0.062498186,0.29411027,1.4237556,0.02933276,1.305792,0.072359785,0.07600235,-0.10208938,0.023160182,-2.2428496e-05,0.26563776,5.975565e-05,0.009063322,0.99584717
-0.028376454,0.13234185,-0.014348728,-0.32183287,-0.16872199,0.00064480444,0.0007713208,-0.18937778,0.18074857,-0.011132445,-0.20589,-0.1810005,0.08203732,-0.13001417,0.0027320795,-0.14168563,-0.16419676,0.25126854,-0.02118669,-0.0009186664,-0.061409727,-0.11492413,-0.101061106,-0.020604264,-0.024159295,0.015956309,-0.13259088,-0.34265777,-0.6532329,0.0006795317,0.28064978,0.2606568,-0.15386625,-0.3963616,-1.3266608,-0.08938179,-0.23421185,-0.07504581,-0.040803187,-0.3068127,0.02309985,-3.568101e-05,0.076054305,-0.010273452,-0.0012980776,0.013066412
-0.0057340157,0.1221687,-0.019712768,-0.42214048,-0.15769053,0.00072135136,0.00049116515,0.09474516,0.15154588,-0.030321792,-0.21556516,-0.017997757,-0.5235086,-0.5686876,-0.0010942355,-0.009441672,-0.03321972,-0.7957036,-0.012656059,0.13841312,0.1176662,0.10080295,0.021114927,-0.0026820817,-0.009316948,0.08734969,0.45157218,0.16884594,0.0065054502,0.00217035,0.047231413,0.064065546,-0.4932836,-0.49232426,-1.3314987,0.036258798,-0.26862574,0.06852184,0.058497213,-0.1964669,-0.019485967,-0.00064953225,0.036511324,-0.0059519843,0.0060205557,0.021443322
-0.048460584,0.10246102,-0.0381951,-0.41846412,0.013157757,0.00047397337,0.0006420839,-0.26270223,-0.35140112,-0.01856617,-0.15214017,-0.12264956,-0.045598958,-0.0796338,-0.0018439756,-0.28415766,-0.004103344,0.078363515,-0.020582927,-0.0034608732,-0.061889164,0.031919055,-0.04925156,-0.0123418225,-0.024160843,-0.021856844,-0.054929823,0.04001832,-0.18753357,-0.0015751002,0.008078371,-0.0057411278,-0.30692056,-0.07971348,-0.9465792,-0.08694117,-0.34679973,-0.06337807,-0.2286621,-0.2093737,-0.014995307,-0.00011065784,-0.20003374,-0.012089826,-0.0023399503,0.011405492
-0.015169389,0.12521936,-0.03032672,-0.45169413,0.08336863,0.00088377873,0.0009779385,-0.07176761,-0.15644476,-0.01682191,-0.09031714,-0.038130797,0.023521647,0.73710626,0.001957445,-0.19057749,0.10850421,0.044422653,-0.022466449,0.03727961,0.1550827,-0.13601805,-0.04779745,-0.01440131,-0.0137521075,0.037376113,0.014778079,-0.28998902,0.023646424,0.0008276728,-0.8040863,-0.21084072,-0.0080719935,-0.57836837,-1.2537466,-0.030126367,-0.28477362,-0.120009206,0.08304495,-0.24847484,-0.040974542,-0.00087811606,-0.04869159,-0.019025052,-0.003627575,0.02348804
-0.018551404,0.17502029,-0.025259376,-0.40098596,0.06109004,0.00062883017,0.0011174534,-0.031087171,0.15267494,-0.019932043,-0.17770916,-0.03199348,0.22550052,-0.017203923,0.0025470247,-0.09574556,-0.023114547,0.29114765,-0.019567152,-0.13266777,0.12989116,-0.14981708,-0.06867367,-0.015009934,-0.019410662,-0.05975471,-0.25499246,-0.46342778,-0.10286135,8.930918e-05,0.131411,0.029179312,-0.34734082,-0.14957462,-0.9773228,-0.11506962,-0.399668,-0.123815194,-0.13970709,-0.27176568,-0.012990045,-0.00032687315,0.04388667,-0.008582997,2.726943e-05,0.03236291
-0.023677561,0.15872534,0.2634663,-0.40975973,-0.19713326,0.00081254385,0.0003007811,-0.38002548,-0.21178949,0.030098975,-0.12658061,-0.16296914,0.010354166,-0.15608494,0.0026984483,-0.11688911,-0.14494494,0.06628223,-0.013613147,0.01940837,0.03776048,-0.06375296,0.015427832,-0.005966172,0.027326211,0.02529686,-0.056527082,-0.30966678,0.028050473,0.0011126096,0.20874706,-0.04042743,-0.027820779,-0.41700667,-1.4380921,0.08122175,-0.29347154,-0.0849065,-0.11001216,-0.19851959,0.2949191,-0.0005558091,-0.020368302,-0.0148661835,0.0008554669,0.023644693
-0.072427854,-1.0559366,-0.034289405,-0.5400421,-0.08946333,0.0008798372,0.00060040643,0.14796697,-0.11356297,-0.045662872,-0.18974836,-0.09306404,-0.2218675,0.0067565525,0.0013348704,-0.22289571,-0.06984995,-0.3317285,-0.020794353,0.026546046,-0.29468304,-0.038813554,-0.15917344,-0.007493422,-0.0118600605,0.061662354,-0.11175486,-0.13643663,-0.027364943,-0.00021441022,-0.3082419,0.17629588,0.059287675,-0.23627102,0.24068029,-0.06884965,-0.64975905,-0.049273174,-0.015401095,0.3355004,-0.04468144,-0.00027945585,-0.14600179,-0.003257488,-0.0006806619,0.013093773
0.024506066,0.15998684,-0.020483691,-0.5012295,-0.020350091,0.0007762601,0.00040826946,-0.23752305,0.0058047716,-0.018486623,0.46683303,0.25830773,0.88813573,0.80715483,0.002214081,-0.272776,-0.00320199,0.043822385,-0.0107994,0.049110204,-0.051774595,0.03946483,-0.001087389,-0.0072579607,-0.0069383006,0.044526827,-0.024378609,-0.1679784,0.029210763,0.0084011005,-0.3556061,-0.13974406,-0.0019432119,0.4185528,0.3720276,-0.03964432,-0.22952329,-0.038078353,-0.015797714,-0.23529023,-0.03275582,-1.1261698e-05,0.050970055,-0.003779953,-0.0053006927,0.77908605
-0.015564686,0.15975042,-0.03786465,-0.3995394,0.10339678,0.00048563298,0.0010432743,-0.033206344,0.08894396,-0.040659137,-0.2598032,-0.11707435,-0.14082229,0.075028025,0.002304812,-0.05170748,-0.14271973,0.0060419906,-0.035992585,-0.10467677,0.15162407,-0.12917748,0.06302085,-0.008834657,-0.015280252,-0.025548585,-0.101978555,-0.39547288,-0.18669924,-0.0033000023,0.1648103,-0.53980124,0.019531872,-0.19403332,-0.975046,-0.14339603,-0.40641606,-0.07113246,-0.08169822,-0.2937247,-0.049323257,-0.00041857752,0.06778837,-0.007920373,-0.00081726554,0.016724648
-0.021831516,-0.43318596,-0.042890925,-0.29891044,0.15468451,0.0007227052,0.00033435054,-0.12506127,0.27798215,-0.009833435,-0.023620443,-0.21274585,-0.13237,-0.060966678,0.0012381714,-0.00494266,-0.001089406,-0.06999264,-0.011922779,0.020180074,0.05686999,-0.080269,0.009988007,-0.010905928,-0.0078808665,0.015624014,0.026567973,-0.29751608,-0.3728665,0.00077142246,-0.22928916,0.088179365,-0.08185149,-0.2602094,-1.2489011,0.017484276,-0.26737094,-0.07051785,-0.31982017,-0.37407428,-0.014794353,-0.0003669918,0.05062133,-0.01903886,-0.0022849203,0.012689647
-0.020517645,0.08534644,-0.055367436,-0.40747896,0.06334592,0.0006871573,0.00062174455,-0.071882285,-0.5340808,-0.012065378,-0.08396528,-0.073147126,0.4352572,-0.14116539,-0.0014005412,-0.10910279,0.23110805,-0.46736512,-0.028837204,0.00012132173,0.111870475,-0.10643847,0.013526156,-0.0059107807,-0.035380226,-0.024128884,-0.04687688,-0.116060995,0.16747268,-0.00050858397,0.3155767,-0.2167983,0.14750546,-0.52152354,-0.7703172,0.15742351,-0.39883012,-0.025360314,0.045368697,-0.009376565,-0.04496367,-5.9840375e-05,0.049042173,-0.015962224,0.001190833,0.07673681
-0.018657928,-0.34797266,-0.028658707,-0.38291013,-0.023797775,0.0008726497,7.8089884e-05,0.1345402,0.26330033,0.19922462,0.09936822,0.074046366,0.08095625,0.20330662,0.0015947985,0.5465115,0.08019849,0.31651106,-0.019717852,0.018166335,0.0608387,-0.096324906,0.1031636,-0.0066202115,-0.011408502,0.0020463078,0.10346694,-0.10282066,-0.07144426,0.003326537,0.03959941,0.19072768,0.27742523,-0.38613644,-0.499695,0.034355078,-0.3115878,0.017925613,0.13504335,0.69633275,-0.03438357,-0.0008847839,0.0893103,-0.012058228,0.00014355103,0.80987144
-0.0069736238,-0.5956099,-0.047492556,-0.46210286,0.04443164,0.00062882644,-0.0008724701,-0.062019695,-0.0695996,-0.017783541,-0.08219713,0.031172175,0.1666624,0.035752695,-0.00186542,-0.09809602,-0.1965314,0.21676704,-0.023833295,-0.19139397,0.13126342,-0.14594522,-0.062380508,-0.019084657,-0.02445427,-0.08371223,-0.15682757,-0.4764209,-0.14646271,0.0010326728,0.11189538,-0.4551988,0.20180294,-0.15493129,-0.9266934,-0.15420385,-0.41890538,-0.11092487,-0.1784678,-0.22847186,-0.032834023,-0.00048359996,-0.0008148001,-0.007832476,-0.0013377237,0.009290058
-0.025639616,-0.7113633,-0.03928884,-0.4231025,-0.23143469,0.0005646086,0.00023376461,-0.08641227,0.07362208,-0.020370524,0.15821174,-0.10874252,-0.1874407,0.054760456,0.0019903816,-0.068427496,-0.24363174,0.27176857,-0.022936758,-0.016146328,0.13257155,-0.09950498,-0.019968418,-0.0243725,-0.0118933385,0.03866225,0.021959754,-0.33183163,-0.085899904,-0.002227157,-0.5566481,-0.41809267,-0.058371313,-0.12947942,-0.90990776,-0.15071966,-0.41922277,-0.14406507,-0.11695735,-0.34352204,-0.032089267,-0.0002843315,0.043567162,-0.015599055,0.0022357637,0.0053591765
-0.047575105,-0.71750396,-0.035739407,-0.34282523,0.16371317,0.0006983989,0.00019812422,-0.24561264,0.16902825,-0.027401438,-0.024628181,0.012558189,-0.35833305,-0.38995516,0.00015067362,-0.18703604,-0.09455337,0.059487384,-0.012918778,0.04099461,0.10983482,-0.1206048,0.086479515,-0.016433269,-0.014141366,0.008757434,-0.09964249,-0.29144818,-0.083024316,-0.000315857,0.106003344,0.13580193,0.07631351,-0.25470805,-1.1950613,0.110207856,-0.25773287,-0.119177885,0.08952554,-0.30305362,-0.0025251396,-0.00093829003,-0.07646168,-0.016111838,0.0007083693,0.015779695
-0.017132835,-0.92844045,-0.016861297,-0.36379138,-0.096786946,0.0006064591,0.00031688018,0.032577507,0.34704435,-0.033637546,0.19008647,-0.042922918,-0.14253913,0.11796806,-0.00059876527,0.3246403,0.03217898,-0.0611655,-0.011793357,0.015177006,0.1453464,0.12400589,-0.037238404,-0.012882339,-0.008034791,-0.027530394,-0.21039754,0.48319522,0.13566783,0.006244092,0.044025555,0.19752191,0.20186599,0.28991058,1.3943915,-0.041689187,1.0832791,0.117497355,0.044484973,-0.16379683,-0.007311391,-0.00022179632,-0.017905189,-0.0031993948,0.0017441637,0.9575387
-0.018031698,0.066948235,-0.031926,-0.4834332,-0.16812208,0.0008949756,0.0010227324,-0.20807882,0.54097533,-0.02166401,-0.059801653,0.2246987,-0.025776345,-0.17984399,0.0017199251,-0.18199608,0.0999668,0.030319653,-0.027016547,0.04192253,0.150811,-0.18289818,0.10014643,-0.008824666,-0.014440038,0.025558634,-0.043398682,-0.3088772,0.039420493,-0.004399514,-0.9005329,-0.2356581,0.016501918,-0.533735,-1.0458425,-0.18197301,-0.3180585,-0.17200367,-0.093307704,-0.26382574,-0.038777407,-0.00016424825,-0.07696413,-0.024476992,0.0001292904,0.011196017
-0.046925362,0.16950978,-0.02713775,-0.41147524,-0.05984136,0.00065950316,0.0009725088,0.08027266,0.34066486,0.06673488,-0.16921976,0.13555638,0.0039192913,-0.023223303,0.0017299267,0.3893356,-0.13206334,-0.041135427,-0.02010449,-0.02291732,-0.17409739,-0.15805352,0.011340452,-0.01279116,-0.026447898,-0.11817916,-0.054945506,-0.36837253,-0.25127596,-0.0002708024,0.081298545,-0.23544294,0.032131907,-0.15461361,-1.2488084,-0.07735674,-0.46149677,-0.09421113,-0.3078433,0.043528393,-0.040880635,-0.00016580195,0.02926587,0.0028974381,0.0060567954,0.03517712
-0.052440546,-0.7130496,-0.04823434,-0.4720018,0.09373625,0.00087962486,0.00073819445,0.19816457,-0.22693291,-0.008853676,-0.13375741,-0.028019467,0.030711932,-0.32532248,0.00029052357,-0.04722259,0.063345395,-0.6256209,-0.010912472,0.017056871,0.15219305,0.003586258,0.027310304,-0.007441548,-0.012008137,-0.0059976466,0.025504503,-0.13712218,-0.03861038,-0.0018192518,0.07029014,0.032475606,-0.47865257,-0.39696124,-1.4183117,0.032186024,-0.34564912,-0.09141789,0.05389206,-0.3046631,-0.05015277,-0.0015788294,-0.029789608,-0.010741218,-0.00015127349,0.005545534
0.021110255,0.10409863,-0.0016109619,-0.3919262,-0.02569414,0.0005255467,0.00088109047,0.09694809,-0.2891413,-0.03710965,-0.28122026,0.04348311,0.37343776,0.0052323025,-0.002902622,0.18638046,0.11716677,0.2235369,-0.011584756,0.017218398,-0.075914346,0.13317491,0.106922425,-0.0055165305,-0.0093697775,0.048879337,0.10268058,0.37058085,0.080079034,-0.19500907,-0.1403183,-0.5600159,0.038756933,0.29299822,1.296792,0.2174295,1.0081371,0.11802694,0.18604694,0.11481582,-0.02143205,-4.6150475e-05,0.040643606,-0.0038340136,0.0054663555,0.9654665
-0.003087705,-0.61763775,0.051797036,-0.3108636,-0.042692672,0.00083181344,0.00070634834,0.09047007,-0.42324427,-0.031511746,-0.07248261,0.09195255,0.09527215,-0.05424253,-0.005504774,0.28193736,0.16788477,0.0020513094,-0.013328072,0.03649096,0.0034325342,0.14079162,0.08830656,-0.006694975,-0.0133749675,0.03780718,-0.064195216,0.40143842,0.14859791,0.0065071415,-0.054249354,0.15660699,-0.2766606,0.27438822,1.4680384,0.5289716,0.9840293,0.12579298,0.1778828,0.26714033,0.041432254,-0.00015265279,-0.041870527,-0.0026017667,-0.00024345712,0.97510296
-0.02832352,0.09897718,-0.002735672,-0.44349137,0.016790977,0.0007423056,0.0007589925,0.21142429,-0.0034259171,-0.034218784,-0.2428818,0.08132476,-0.080748685,0.09066654,-0.0011515486,-0.10648193,0.35862058,0.3761853,-0.006912805,0.020985024,-0.22781102,0.088990435,0.06737589,0.20829572,-0.013197232,0.011482844,-0.17526902,0.057805095,0.058125414,0.0012530705,-0.16727391,0.03882879,0.19002824,0.21556026,1.0195626,0.021353733,0.81332976,0.13457023,0.13828965,-0.26104948,-0.007354557,1.8547049e-05,0.06870498,-0.002408817,-0.011779775,0.93120885
-0.003345335,-0.7166291,-0.033975746,-0.51063716,-0.10603514,0.00055753835,-0.0006568971,-0.12595116,0.022100974,-0.014344834,0.22587608,-0.11815423,0.11436473,-0.09355288,0.0021825072,-0.08028676,-0.08238009,-0.004142519,-0.00937471,0.036604393,0.07394387,0.037895,-0.05014818,-0.024059553,-0.017939096,-0.0068354686,-0.18117855,0.019344978,-0.05080375,0.00021948355,-0.06669638,-0.24454203,0.09237246,-0.15285088,0.4875489,-0.107738614,-0.4827077,0.006785661,-0.13002451,0.4100341,-0.0405928,-0.00024551857,-0.04459941,-0.008232427,-0.0021112699,0.1246551
-0.024096364,-0.71570224,-0.01990711,-0.44163963,-0.24234329,-0.032909352,-4.198926e-06,-0.16223195,0.37346828,-0.003577764,0.09054375,-0.112937234,-0.023997117,-0.18934293,0.0014850574,-0.13943669,-0.086552404,-0.041663308,-0.022723312,0.01738652,0.098267004,-0.09266509,-0.1543319,-0.01453416,-0.015107369,0.039414354,-0.01871327,-0.2715095,-0.6751844,0.001528178,0.074826255,0.06858797,-0.15572476,-0.38509995,-1.3458837,-0.10336184,-0.30621535,-0.10111076,-0.2557655,-0.39418456,-0.00096096186,-0.0001558249,-0.07834453,-0.016982177,-0.0011292917,0.0028755069
-0.010280665,0.069966964,-0.013398724,-0.47010297,-0.08995129,0.0007873861,0.0011640933,-0.19132696,0.19295748,-0.03346045,-0.29400823,-0.28281778,-0.082987055,0.12576175,0.0011828383,-0.10029631,0.14987677,-0.0764179,-0.010445408,-0.0009579895,-0.016258592,0.03308827,-0.004180031,0.0107186455,-0.013021862,0.024646804,-0.101916306,0.1604255,-0.075875245,0.0008393964,-0.0831234,-0.3761787,0.009422873,0.35191193,0.97942096,-0.124558985,0.8068355,0.11923131,-0.05266584,0.33708093,-0.019504175,1.8072526e-05,-0.15279503,0.0016974804,-0.0067164036,0.67385286
-0.047433764,-0.71871805,-0.022736765,-0.3822971,-0.1361806,0.0006741246,0.0002787229,-0.21322693,-0.038665105,-0.014488811,-0.23699057,0.15863918,-0.035319556,0.02773245,-0.0016363575,-0.17226629,-0.0015885289,-0.3666849,-0.011771319,-0.0273308,-0.078648575,0.042459648,-0.038617782,-0.025485761,-0.018274998,-0.038287356,-0.061752602,-0.41784626,-0.078872606,-0.00058563065,0.20701079,0.17451754,-0.12705722,0.25581005,-0.7848917,0.04144415,-0.3612349,-0.056903586,-0.12185934,-0.10928739,-0.0048821024,-0.0004445598,0.0023257602,0.0032014046,-0.0023056017,0.021697814
-0.037301026,-0.8312392,-0.030065084,-0.41799062,0.06846337,0.0005094387,-0.0005888011,0.12221348,0.07407388,-0.03691769,-0.28935018,-0.19705042,-0.027582273,-0.13767676,0.0012054335,-0.25219536,-0.20524842,0.17150189,-0.022724567,-0.02977911,0.15393735,-0.095801525,0.16783582,-0.012591643,-0.021963554,0.0012793373,-0.0041927723,-0.39354083,-0.2368335,0.0012044152,-0.17771603,0.25805998,0.04624507,-0.0638288,-0.8601516,-0.095060125,-0.35298857,-0.03944831,-0.0696343,-0.17212185,-0.024211308,-0.00030486262,0.050610837,0.0028609533,-0.00077795226,0.018253025
-0.12563697,0.15340199,-0.010501461,-0.33274364,-0.22598547,0.00051495817,0.0009097737,0.026678013,0.12807238,0.0047289,-0.008627256,0.13814583,0.120224945,-0.13095503,0.0011053737,0.18073669,-0.05889812,0.024164485,0.038870595,0.01720859,0.0678283,-0.08619095,-0.22743018,-0.014164994,-0.012078856,0.009500653,0.0063495617,-0.11438269,-0.34052697,0.0015499869,0.19567467,0.19522968,-0.23724428,-0.38955164,-1.285545,-0.054092273,-0.27888015,-0.08669664,0.03051642,-0.25220868,-0.004591338,-0.00027772452,-0.19019489,0.22889209,-0.0032624595,0.053733487
